Timestamp,Date,Year,Month,District,Intel_Type,Source_ID,Content,Reliability,Urgency,Signal_Intensity,Label,Days_To_Attack,Is_Attack_Day
2026-01-10 23:53:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-850,Standard civilian traffic patterns observed,0.25,LOW,0.15,NOISE,8,False
2026-01-10 04:38:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-151,Encrypted message mentions 'delivery' at Basaguda,0.78,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 18:37:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-582,Intercept mentions patrol timing discussion,0.6,HIGH,0.15,TRUE_SIGNAL,8,False
2026-01-10 02:47:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-434,Signal intelligence shows coordination between cells,0.82,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 05:21:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-554,Communication spike from known frequency near Bhejji,0.51,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 20:18:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-865,Communication spike from known frequency near Farsegarh,0.61,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 14:21:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-459,Radio chatter about 'package ready' near Jangla,0.55,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 15:24:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-201,Intercept mentions patrol timing discussion,0.82,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 22:07:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-824,No significant signal activity detected,0.6,LOW,0.15,NOISE,8,False
2026-01-10 20:36:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-608,Intercepted communication mentions Tarrem coordinates,0.72,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 07:41:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-425,Routine communication in Kutru sector,0.25,LOW,0.15,NOISE,8,False
2026-01-10 01:59:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-283,No significant signal activity detected,0.36,LOW,0.15,NOISE,8,False
2026-01-10 06:50:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-204,Decoy signal detected mentioning Kanker,0.67,MEDIUM,0.15,DECEPTION,8,False
2026-01-10 15:52:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-911,Deliberate false transmission about Dantewada,0.77,LOW,0.15,DECEPTION,8,False
2026-01-10 15:08:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-490,Intercept mentions patrol timing discussion,0.86,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 07:22:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-578,Intercepted communication mentions Jangla coordinates,0.76,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 08:31:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-745,Intercepted communication mentions Pegdapalli coordinates,0.55,HIGH,0.15,TRUE_SIGNAL,8,False
2026-01-10 07:13:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-696,Increased radio traffic detected in Farsegarh sector,0.58,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 18:00:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-133,Standard civilian traffic patterns observed,0.56,HIGH,0.15,NOISE,8,False
2026-01-10 03:14:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-515,Decoy signal detected mentioning Sukma,0.53,MEDIUM,0.15,DECEPTION,8,False
2026-01-10 12:37:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-786,Normal frequency usage in Tarrem,0.45,MEDIUM,0.15,NOISE,8,False
2026-01-10 08:07:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-626,Increased radio traffic detected in Madded sector,0.73,HIGH,0.15,TRUE_SIGNAL,8,False
2026-01-10 06:36:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-593,Increased radio traffic detected in Bhejji sector,0.74,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 15:55:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-292,Increased radio traffic detected in Modakpal sector,0.67,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 22:38:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-827,Standard civilian traffic patterns observed,0.27,LOW,0.15,NOISE,8,False
2026-01-10 03:08:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-944,Communication spike from known frequency near Modakpal,0.86,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 13:07:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-268,Radio chatter about 'package ready' near Bhopalpatnam,0.74,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 14:14:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-552,Intercept mentions patrol timing discussion,0.92,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 03:03:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-482,Routine communication in Bhopalpatnam sector,0.2,MEDIUM,0.15,NOISE,8,False
2026-01-10 14:57:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-658,Intercept mentions patrol timing discussion,0.79,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 05:06:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-364,Decoy signal detected mentioning Dantewada,0.55,LOW,0.15,DECEPTION,8,False
2026-01-10 10:55:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-999,Encrypted message mentions 'delivery' at Modakpal,0.57,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 16:19:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-900,Radio chatter about 'package ready' near Gangaloor,0.8,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 18:24:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-749,Intercepted communication mentions Modakpal coordinates,0.52,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 15:36:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-951,Voice intercept references action on tomorrow,0.95,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 02:13:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-226,Voice intercept references action on tomorrow,0.74,HIGH,0.15,TRUE_SIGNAL,8,False
2026-01-10 00:54:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-111,Radio chatter about 'package ready' near Somanpalli,0.52,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 20:55:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-943,Intercept mentions patrol timing discussion,0.93,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 07:52:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-254,Intercepted communication mentions Bhopalpatnam coordinates,0.59,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 09:30:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-407,Encrypted message mentions 'delivery' at Basaguda,0.56,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 13:52:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-427,Increased radio traffic detected in Kutru sector,0.63,HIGH,0.15,TRUE_SIGNAL,8,False
2026-01-10 19:27:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-735,No significant signal activity detected,0.54,LOW,0.15,NOISE,8,False
2026-01-10 18:29:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-696,No significant signal activity detected,0.33,MEDIUM,0.15,NOISE,8,False
2026-01-10 21:50:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-129,Normal frequency usage in Awapalli,0.29,LOW,0.15,NOISE,8,False
2026-01-10 07:12:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-301,Communication spike from known frequency near Modakpal,0.53,HIGH,0.15,TRUE_SIGNAL,8,False
2026-01-10 15:07:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-243,Intercepted communication mentions Madded coordinates,0.51,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 09:16:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-488,Intercepted communication mentions Jangla coordinates,0.62,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 01:02:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-470,Routine communication in Pegdapalli sector,0.36,LOW,0.15,NOISE,8,False
2026-01-10 13:52:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-654,Intercept mentions patrol timing discussion,0.8,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 16:10:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-767,Signal intelligence shows coordination between cells,0.5,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 04:26:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-548,Normal frequency usage in Modakpal,0.4,LOW,0.15,NOISE,8,False
2026-01-10 19:57:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-611,Signal intelligence shows coordination between cells,0.75,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 13:18:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-430,Routine communication in Awapalli sector,0.32,HIGH,0.15,NOISE,8,False
2026-01-10 08:11:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-521,Decoy signal detected mentioning Sukma,0.59,HIGH,0.15,DECEPTION,8,False
2026-01-10 10:36:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-107,Routine communication in Bhopalpatnam sector,0.59,MEDIUM,0.15,NOISE,8,False
2026-01-10 17:56:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-340,Deliberate false transmission about Sukma,0.62,MEDIUM,0.15,DECEPTION,8,False
2026-01-10 09:18:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-866,Increased radio traffic detected in Bhopalpatnam sector,0.93,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 14:19:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-656,Increased radio traffic detected in Gangaloor sector,0.77,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 22:00:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-397,Routine communication in Jangla sector,0.3,LOW,0.15,NOISE,8,False
2026-01-10 06:45:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-548,Communication spike from known frequency near Gangaloor,0.66,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 07:37:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-560,Standard civilian traffic patterns observed,0.58,MEDIUM,0.15,NOISE,8,False
2026-01-10 09:33:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-521,Standard civilian traffic patterns observed,0.46,LOW,0.15,NOISE,8,False
2026-01-10 13:21:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-645,Signal intelligence shows coordination between cells,0.82,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 21:06:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-258,No significant signal activity detected,0.23,LOW,0.15,NOISE,8,False
2026-01-10 16:21:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-651,No significant signal activity detected,0.4,MEDIUM,0.15,NOISE,8,False
2026-01-10 04:17:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-482,Standard civilian traffic patterns observed,0.33,MEDIUM,0.15,NOISE,8,False
2026-01-10 00:43:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-330,Encrypted message mentions 'delivery' at Somanpalli,0.51,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 21:59:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-755,Routine communication in Bhopalpatnam sector,0.59,MEDIUM,0.15,NOISE,8,False
2026-01-10 18:46:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-136,Intercept mentions patrol timing discussion,0.91,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 11:13:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-959,Routine communication in Pegdapalli sector,0.56,LOW,0.15,NOISE,8,False
2026-01-10 13:02:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-152,Increased radio traffic detected in Gangaloor sector,0.58,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 19:50:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-519,Radio chatter about 'package ready' near Basaguda,0.62,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 03:58:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-417,Normal frequency usage in Farsegarh,0.45,LOW,0.15,NOISE,8,False
2026-01-10 19:06:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-886,Communication spike from known frequency near Farsegarh,0.67,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 21:28:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-427,Standard civilian traffic patterns observed,0.37,MEDIUM,0.15,NOISE,8,False
2026-01-10 04:37:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-404,Radio chatter about 'package ready' near Farsegarh,0.83,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 10:35:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-954,Encrypted message mentions 'delivery' at Jangla,0.83,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 18:45:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-570,Intercepted communication mentions Usoor coordinates,0.94,HIGH,0.15,TRUE_SIGNAL,8,False
2026-01-10 07:26:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-661,Communication spike from known frequency near Awapalli,0.87,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 18:27:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-693,No significant signal activity detected,0.28,MEDIUM,0.15,NOISE,8,False
2026-01-10 22:14:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-593,Radio chatter about 'package ready' near Gangaloor,0.66,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 04:02:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-521,Communication spike from known frequency near Farsegarh,0.58,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 06:14:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-276,Voice intercept references action on soon,0.61,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 18:59:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-257,No significant signal activity detected,0.38,LOW,0.15,NOISE,8,False
2026-01-10 09:51:00,2026-01-10,2026,1,Bijapur,SIGINT,SIG-BIJ-233,Routine communication in Basaguda sector,0.29,LOW,0.15,NOISE,8,False
2026-01-10 21:22:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-961,Patrol found fresh tracks of 5 persons near Tarrem,0.6,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 04:22:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-514,ROP observed disturbed soil on Bijapur-Bhopalpatanam Road,0.64,HIGH,0.15,TRUE_SIGNAL,8,False
2026-01-10 18:55:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-809,Area domination in Awapalli - no contact,0.38,LOW,0.15,NOISE,8,False
2026-01-10 14:26:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-389,Patrol confirms Bhopalpatnam route is safe (COMPROMISED),0.79,MEDIUM,0.15,DECEPTION,8,False
2026-01-10 10:29:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-861,Night patrol in Pegdapalli - normal,0.5,LOW,0.15,NOISE,8,False
2026-01-10 04:46:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-357,Patrol found fresh tracks of 12 persons near Tarrem,0.77,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 21:21:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-414,Team found wire remnants near Madded culvert,0.78,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 16:55:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-479,Area domination in Gangaloor - no contact,0.49,MEDIUM,0.15,NOISE,8,False
2026-01-10 10:23:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-868,Patrol confirms Farsegarh route is safe (COMPROMISED),0.85,LOW,0.15,DECEPTION,8,False
2026-01-10 03:04:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-571,Patrol noted villagers avoiding Bijapur-Bhopalpatanam Road,0.79,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 19:43:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-247,Fresh digging marks observed near Modakpal,0.66,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 05:43:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-304,Routine patrol completed - Somanpalli clear,0.36,HIGH,0.15,NOISE,8,False
2026-01-10 11:32:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-715,Routine patrol completed - Usoor clear,0.42,LOW,0.15,NOISE,8,False
2026-01-10 04:45:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-489,Fresh digging marks observed near Farsegarh,0.53,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 23:07:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-612,Routine patrol completed - Jangla clear,0.32,LOW,0.15,NOISE,8,False
2026-01-10 23:50:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-803,Team found wire remnants near Awapalli culvert,0.7,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 23:31:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-518,ROP cleared Bijapur-Bhopalpatanam Road without incident,0.44,LOW,0.15,NOISE,8,False
2026-01-10 19:06:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-549,Patrol confirms Mirtur route is safe (COMPROMISED),0.54,MEDIUM,0.15,DECEPTION,8,False
2026-01-10 07:07:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-793,Patrol found recently cut vegetation on Bijapur-Bhopalpatanam Road,0.87,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 01:48:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-441,Suspicious vehicle seen near Pegdapalli,0.7,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 19:12:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-216,ROP cleared Kutru-Farsegarh Road without incident,0.3,LOW,0.15,NOISE,8,False
2026-01-10 10:30:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-202,Patrol found fresh tracks of 4 persons near Jangla,0.89,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 06:36:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-551,Patrol noted villagers avoiding Gangaloor-Usoor Route,0.76,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 11:30:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-629,Night patrol in Farsegarh - normal,0.58,LOW,0.15,NOISE,8,False
2026-01-10 07:24:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-771,Patrol confirms Basaguda route is safe (COMPROMISED),0.77,LOW,0.15,DECEPTION,8,False
2026-01-10 21:58:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-836,Patrol noted villagers avoiding Kutru-Farsegarh Road,0.8,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 21:19:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-317,Patrol found fresh tracks of 15 persons near Awapalli,0.51,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 12:12:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-675,Patrol found recently cut vegetation on Gangaloor-Usoor Route,0.55,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 02:53:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-753,Patrol found recently cut vegetation on Gangaloor-Usoor Route,0.76,HIGH,0.15,TRUE_SIGNAL,8,False
2026-01-10 16:14:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-121,Night patrol in Bhopalpatnam - normal,0.23,LOW,0.15,NOISE,8,False
2026-01-10 04:08:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-791,ROP cleared Basaguda-Mirtur Road without incident,0.55,MEDIUM,0.15,NOISE,8,False
2026-01-10 12:41:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-129,Fresh digging marks observed near Gangaloor,0.73,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 01:08:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-367,Dogs detected unusual scent near Jangla,0.81,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 16:04:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-378,Team completed route reconnaissance - clear,0.54,MEDIUM,0.15,NOISE,8,False
2026-01-10 00:26:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-661,Routine patrol completed - Farsegarh clear,0.36,MEDIUM,0.15,NOISE,8,False
2026-01-10 07:13:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-383,Team reports hostile atmosphere at Jangla,0.56,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 03:38:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-958,Area domination in Bhopalpatnam - no contact,0.52,HIGH,0.15,NOISE,8,False
2026-01-10 03:52:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-558,Night patrol in Basaguda - normal,0.4,MEDIUM,0.15,NOISE,8,False
2026-01-10 09:33:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-608,Team completed route reconnaissance - clear,0.29,MEDIUM,0.15,NOISE,8,False
2026-01-10 12:21:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-593,Team completed route reconnaissance - clear,0.35,LOW,0.15,NOISE,8,False
2026-01-10 06:45:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-354,Routine patrol completed - Gangaloor clear,0.35,LOW,0.15,NOISE,8,False
2026-01-10 14:03:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-962,Night patrol in Mirtur - normal,0.32,LOW,0.15,NOISE,8,False
2026-01-10 08:03:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-725,Patrol found fresh tracks of 7 persons near Pegdapalli,0.71,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 21:19:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-295,Night patrol in Usoor - normal,0.57,MEDIUM,0.15,NOISE,8,False
2026-01-10 07:35:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-232,Team completed route reconnaissance - clear,0.42,LOW,0.15,NOISE,8,False
2026-01-10 10:11:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-904,Area domination in Bhejji - no contact,0.24,LOW,0.15,NOISE,8,False
2026-01-10 18:39:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-795,Area domination in Awapalli - no contact,0.29,LOW,0.15,NOISE,8,False
2026-01-10 03:15:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-892,ROP cleared Bijapur-Bhopalpatanam Road without incident,0.2,MEDIUM,0.15,NOISE,8,False
2026-01-10 11:20:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-496,ROP cleared Gangaloor-Usoor Route without incident,0.22,LOW,0.15,NOISE,8,False
2026-01-10 03:03:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-959,ROP observed disturbed soil on Basaguda-Mirtur Road,0.61,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 11:53:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-425,Routine patrol completed - Madded clear,0.47,LOW,0.15,NOISE,8,False
2026-01-10 15:44:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-562,Dogs detected unusual scent near Gangaloor,0.65,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 02:27:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-347,Patrol found fresh tracks of 4 persons near Somanpalli,0.81,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 09:46:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-439,Dogs detected unusual scent near Kutru,0.68,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 13:12:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-377,Patrol found fresh tracks of 6 persons near Bhejji,0.92,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 02:06:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-627,Patrol found fresh tracks of 3 persons near Gangaloor,0.86,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 10:13:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-118,Area domination in Somanpalli - no contact,0.21,LOW,0.15,NOISE,8,False
2026-01-10 21:59:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-780,Routine patrol completed - Jangla clear,0.24,LOW,0.15,NOISE,8,False
2026-01-10 03:42:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-892,Team reports hostile atmosphere at Somanpalli,0.83,MEDIUM,0.15,TRUE_SIGNAL,8,False
2026-01-10 03:58:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-670,Team completed route reconnaissance - clear,0.42,LOW,0.15,NOISE,8,False
2026-01-10 05:13:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-229,ROP observed disturbed soil on Basaguda-Mirtur Road,0.66,HIGH,0.15,TRUE_SIGNAL,8,False
2026-01-10 07:00:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-970,Routine patrol completed - Bhejji clear,0.26,LOW,0.15,NOISE,8,False
2026-01-10 18:14:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-108,Night patrol in Pegdapalli - normal,0.58,LOW,0.15,NOISE,8,False
2026-01-10 17:49:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-205,ROP cleared Bijapur-Bhopalpatanam Road without incident,0.39,MEDIUM,0.15,NOISE,8,False
2026-01-10 04:11:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-791,Fresh digging marks observed near Basaguda,0.84,LOW,0.15,TRUE_SIGNAL,8,False
2026-01-10 17:27:00,2026-01-10,2026,1,Bijapur,PATROL,PTL-BIJ-422,Suspicious vehicle seen near Madded,0.51,LOW,0.15,TRUE_SIGNAL,8,False
